Scenario;Level;Indicator;Year;Value
Synergetic scenario;Territory;Nitrogen use (kg N/ha);2009;96.6486433111911
Synergetic scenario;AF1;Protein yield (kg N/ha);2009;1063.4608333333301
Synergetic scenario;AF2;Protein yield (kg N/ha);2009;991.6
Synergetic scenario;AF3;Protein yield (kg N/ha);2009;1182.715
Synergetic scenario;AF4;Protein yield (kg N/ha);2009;996.1925
Synergetic scenario;AF5;Protein yield (kg N/ha);2009;1053.20076923077
Synergetic scenario;Arable farm;Protein yield (kg N/ha);2009;1057.43382051282
Synergetic scenario;LF1;Protein yield (kg N/ha);2009;1062.4075
Synergetic scenario;LF2;Protein yield (kg N/ha);2009;905.031363636364
Synergetic scenario;Livestock farm;Protein yield (kg N/ha);2009;983.7194318181821
Synergetic scenario;Territory;Protein yield (kg N/ha);2009;1036.3725666000698
Synergetic scenario;AF1;Quantity of active ingredients applied /ha;2009;1.88457420634921
Synergetic scenario;AF2;Quantity of active ingredients applied /ha;2009;4.92754796352584
Synergetic scenario;AF3;Quantity of active ingredients applied /ha;2009;5.10262083333333
Synergetic scenario;AF4;Quantity of active ingredients applied /ha;2009;4.56256020180105
Synergetic scenario;AF5;Quantity of active ingredients applied /ha;2009;7.98243648663393
Synergetic scenario;Arable farm;Quantity of active ingredients applied /ha;2009;4.89194793832867
Synergetic scenario;LF1;Quantity of active ingredients applied /ha;2009;3.38467380952381
Synergetic scenario;LF2;Quantity of active ingredients applied /ha;2009;2.6952594905094904
Synergetic scenario;Livestock farm;Quantity of active ingredients applied /ha;2009;3.03996665001665
Synergetic scenario;Territory;Quantity of active ingredients applied /ha;2009;4.36281042738238
Synergetic scenario;AF1;Workload h/ha;2009;6.014932337844139
Synergetic scenario;AF2;Workload h/ha;2009;5.653322495427759
Synergetic scenario;AF3;Workload h/ha;2009;3.03319393622582
Synergetic scenario;AF4;Workload h/ha;2009;4.25741053601597
Synergetic scenario;AF5;Workload h/ha;2009;3.61511047754811
Synergetic scenario;Arable farm;Workload h/ha;2009;4.51479395661236
Synergetic scenario;LF1;Workload h/ha;2009;3.35755204694705
Synergetic scenario;LF2;Workload h/ha;2009;3.7160658655985803
Synergetic scenario;Livestock farm;Workload h/ha;2009;3.53680895627281
Synergetic scenario;Territory;Workload h/ha;2009;4.23536967080106
Baseline situation;AF1;Economic efficiency;2010;0.734524391154807
Baseline situation;AF2;Economic efficiency;2010;0.778094216747088
Baseline situation;AF3;Economic efficiency;2010;0.836717511313881
Baseline situation;AF4;Economic efficiency;2010;0.7488121431620981
Baseline situation;AF5;Economic efficiency;2010;0.7338313618299119
Baseline situation;Arable farm;Economic efficiency;2010;0.7663959248415569
Baseline situation;LF1;Economic efficiency;2010;0.660574445927776
Baseline situation;LF2;Economic efficiency;2010;0.646432980698761
Baseline situation;Livestock farm;Economic efficiency;2010;0.6535037133132691
Baseline situation;Territory;Economic efficiency;2010;0.7341410072620459
Baseline situation;AF1;Gross margin(/ha);2010;842.559055654845
Baseline situation;AF2;Gross margin(/ha);2010;1103.76401531768
Baseline situation;AF3;Gross margin(/ha);2010;1063.65324669243
Baseline situation;AF4;Gross margin(/ha);2010;853.8133604044671
Baseline situation;AF5;Gross margin(/ha);2010;809.378360270562
Baseline situation;Arable farm;Gross margin(/ha);2010;934.633607667997
Baseline situation;LF1;Gross margin(/ha);2010;3088.7906219652696
Baseline situation;LF2;Gross margin(/ha);2010;3586.9251981218395
Baseline situation;Livestock farm;Gross margin(/ha);2010;3337.85791004355
Baseline situation;Territory;Gross margin(/ha);2010;1621.2691226324403
Coexistence scenario;AF1;Economic efficiency;2010;0.734524391154807
Coexistence scenario;AF2;Economic efficiency;2010;0.778094216747088
Coexistence scenario;AF3;Economic efficiency;2010;0.836717511313881
Coexistence scenario;AF4;Economic efficiency;2010;0.7488121431620981
Coexistence scenario;AF5;Economic efficiency;2010;0.7338313618299119
Coexistence scenario;Arable farm;Economic efficiency;2010;0.7663959248415569
Coexistence scenario;LF1;Economic efficiency;2010;0.703517354500126
Coexistence scenario;LF2;Economic efficiency;2010;0.669016092401155
Coexistence scenario;Livestock farm;Economic efficiency;2010;0.68626672345064
Coexistence scenario;Territory;Economic efficiency;2010;0.7435018673012951
Coexistence scenario;AF1;Energy yield (MjKgDM/ha);2010;125.357102933333
Coexistence scenario;AF2;Energy yield (MjKgDM/ha);2010;117.356418285714
Coexistence scenario;AF3;Energy yield (MjKgDM/ha);2010;119.2055072
Coexistence scenario;AF4;Energy yield (MjKgDM/ha);2010;128.88049008375
Coexistence scenario;AF5;Energy yield (MjKgDM/ha);2010;110.87298752
Coexistence scenario;Arable farm;Energy yield (MjKgDM/ha);2010;120.33450120456001
Coexistence scenario;LF1;Energy yield (MjKgDM/ha);2010;221.19107521983997
Coexistence scenario;LF2;Energy yield (MjKgDM/ha);2010;136.035644059798
Coexistence scenario;Livestock farm;Energy yield (MjKgDM/ha);2010;178.61335963981898
Coexistence scenario;Territory;Energy yield (MjKgDM/ha);2010;136.985603614634
Coexistence scenario;AF1;Gross margin(/ha);2010;842.559055654845
Coexistence scenario;AF2;Gross margin(/ha);2010;1103.76401531768
Coexistence scenario;AF3;Gross margin(/ha);2010;1063.65324669243
Coexistence scenario;AF4;Gross margin(/ha);2010;853.8133604044671
Coexistence scenario;AF5;Gross margin(/ha);2010;809.378360270562
Coexistence scenario;Arable farm;Gross margin(/ha);2010;934.633607667997
Coexistence scenario;LF1;Gross margin(/ha);2010;3289.58805531419
Coexistence scenario;LF2;Gross margin(/ha);2010;3712.2342940930102
Coexistence scenario;Livestock farm;Gross margin(/ha);2010;3500.9111747036
Coexistence scenario;Territory;Gross margin(/ha);2010;1667.85576967817
Coexistence scenario;AF1;Nitrogen use (kg N/ha);2010;94.71122667857142
Coexistence scenario;AF2;Nitrogen use (kg N/ha);2010;158.451366202857
Coexistence scenario;AF3;Nitrogen use (kg N/ha);2010;95.8114631486742
Coexistence scenario;AF4;Nitrogen use (kg N/ha);2010;131.13470283176702
Coexistence scenario;AF5;Nitrogen use (kg N/ha);2010;131.76021352381
Coexistence scenario;Arable farm;Nitrogen use (kg N/ha);2010;122.373794477136
Coexistence scenario;LF1;Nitrogen use (kg N/ha);2010;109.593084994
Coexistence scenario;LF2;Nitrogen use (kg N/ha);2010;91.2702561680162
Coexistence scenario;Livestock farm;Nitrogen use (kg N/ha);2010;100.43167058100799
Coexistence scenario;Territory;Nitrogen use (kg N/ha);2010;116.104616221099
Coexistence scenario;AF1;Protein yield (kg N/ha);2010;1273.92666666667
Coexistence scenario;AF2;Protein yield (kg N/ha);2010;845.602857142857
Coexistence scenario;AF3;Protein yield (kg N/ha);2010;1115.97625
Coexistence scenario;AF4;Protein yield (kg N/ha);2010;1079.004375
Coexistence scenario;AF5;Protein yield (kg N/ha);2010;819.0906666666671
Coexistence scenario;Arable farm;Protein yield (kg N/ha);2010;1026.72016309524
Coexistence scenario;LF1;Protein yield (kg N/ha);2010;1162.151
Coexistence scenario;LF2;Protein yield (kg N/ha);2010;809.950526315789
Coexistence scenario;Livestock farm;Protein yield (kg N/ha);2010;986.0507631578951
Coexistence scenario;Territory;Protein yield (kg N/ha);2010;1015.1003345417099
Coexistence scenario;AF1;Quantity of active ingredients applied /ha;2010;3.7893928571428597
Coexistence scenario;AF2;Quantity of active ingredients applied /ha;2010;3.872725
Coexistence scenario;AF3;Quantity of active ingredients applied /ha;2010;5.5364375
Coexistence scenario;AF4;Quantity of active ingredients applied /ha;2010;3.1460617951127796
Coexistence scenario;AF5;Quantity of active ingredients applied /ha;2010;7.14104171428571
Coexistence scenario;Arable farm;Quantity of active ingredients applied /ha;2010;4.69713177330827
Coexistence scenario;LF1;Quantity of active ingredients applied /ha;2010;2.15348
Coexistence scenario;LF2;Quantity of active ingredients applied /ha;2010;2.44351800173511
Coexistence scenario;Livestock farm;Quantity of active ingredients applied /ha;2010;2.2984990008675497
Coexistence scenario;Territory;Quantity of active ingredients applied /ha;2010;4.01180812403949
Coexistence scenario;AF1;Workload h/ha;2010;1.93887074195054
Coexistence scenario;AF2;Workload h/ha;2010;5.72077922077922
Coexistence scenario;AF3;Workload h/ha;2010;2.8175640355462597
Coexistence scenario;AF4;Workload h/ha;2010;4.07157118722163
Coexistence scenario;AF5;Workload h/ha;2010;2.58571086070487
Coexistence scenario;Arable farm;Workload h/ha;2010;3.4268992092404997
Coexistence scenario;LF1;Workload h/ha;2010;5.748362956033679
Coexistence scenario;LF2;Workload h/ha;2010;3.69963969865706
Coexistence scenario;Livestock farm;Workload h/ha;2010;4.72400132734537
Coexistence scenario;Territory;Workload h/ha;2010;3.7974998144133196
Complementarity scenario;AF1;Economic efficiency;2010;0.734524391154807
Complementarity scenario;AF2;Economic efficiency;2010;0.778094216747088
Complementarity scenario;AF3;Economic efficiency;2010;0.836717511313881
Complementarity scenario;AF4;Economic efficiency;2010;0.7488121431620981
Complementarity scenario;AF5;Economic efficiency;2010;0.715444658139853
Complementarity scenario;Arable farm;Economic efficiency;2010;0.7627185841035459
Complementarity scenario;LF1;Economic efficiency;2010;0.703517354500126
Complementarity scenario;LF2;Economic efficiency;2010;0.669016092401155
Complementarity scenario;Livestock farm;Economic efficiency;2010;0.68626672345064
Complementarity scenario;Territory;Economic efficiency;2010;0.740875195345573
Complementarity scenario;AF1;Energy yield (MjKgDM/ha);2010;125.357102933333
Complementarity scenario;AF2;Energy yield (MjKgDM/ha);2010;117.356418285714
Complementarity scenario;AF3;Energy yield (MjKgDM/ha);2010;119.2055072
Complementarity scenario;AF4;Energy yield (MjKgDM/ha);2010;128.88049008375
Complementarity scenario;AF5;Energy yield (MjKgDM/ha);2010;122.82977168
Complementarity scenario;Arable farm;Energy yield (MjKgDM/ha);2010;122.72585803656
Complementarity scenario;LF1;Energy yield (MjKgDM/ha);2010;221.19107521983997
Complementarity scenario;LF2;Energy yield (MjKgDM/ha);2010;136.035644059798
Complementarity scenario;Livestock farm;Energy yield (MjKgDM/ha);2010;178.61335963981898
Complementarity scenario;Territory;Energy yield (MjKgDM/ha);2010;138.693715637491
Complementarity scenario;AF1;Gross margin(/ha);2010;842.559055654845
Complementarity scenario;AF2;Gross margin(/ha);2010;1103.76401531768
Complementarity scenario;AF3;Gross margin(/ha);2010;1063.65324669243
Complementarity scenario;AF4;Gross margin(/ha);2010;853.8133604044671
Complementarity scenario;AF5;Gross margin(/ha);2010;785.7252458255839
Complementarity scenario;Arable farm;Gross margin(/ha);2010;929.902984779001
Complementarity scenario;LF1;Gross margin(/ha);2010;3289.58805531419
Complementarity scenario;LF2;Gross margin(/ha);2010;3712.2342940930102
Complementarity scenario;Livestock farm;Gross margin(/ha);2010;3500.9111747036
Complementarity scenario;Territory;Gross margin(/ha);2010;1664.47675332889
Complementarity scenario;AF1;Nitrogen use (kg N/ha);2010;94.71122667857142
Complementarity scenario;AF2;Nitrogen use (kg N/ha);2010;158.451366202857
Complementarity scenario;AF3;Nitrogen use (kg N/ha);2010;95.8114631486742
Complementarity scenario;AF4;Nitrogen use (kg N/ha);2010;131.13470283176702
Complementarity scenario;AF5;Nitrogen use (kg N/ha);2010;163.27715168381002
Complementarity scenario;Arable farm;Nitrogen use (kg N/ha);2010;128.677182109136
Complementarity scenario;LF1;Nitrogen use (kg N/ha);2010;109.593084994
Complementarity scenario;LF2;Nitrogen use (kg N/ha);2010;91.2702561680162
Complementarity scenario;Livestock farm;Nitrogen use (kg N/ha);2010;100.43167058100799
Complementarity scenario;Territory;Nitrogen use (kg N/ha);2010;120.607035958242
Complementarity scenario;AF1;Protein yield (kg N/ha);2010;1273.92666666667
Complementarity scenario;AF2;Protein yield (kg N/ha);2010;845.602857142857
Complementarity scenario;AF3;Protein yield (kg N/ha);2010;1115.97625
Complementarity scenario;AF4;Protein yield (kg N/ha);2010;1079.004375
Complementarity scenario;AF5;Protein yield (kg N/ha);2010;953.110666666667
Complementarity scenario;Arable farm;Protein yield (kg N/ha);2010;1053.52416309524
Complementarity scenario;LF1;Protein yield (kg N/ha);2010;1162.151
Complementarity scenario;LF2;Protein yield (kg N/ha);2010;809.950526315789
Complementarity scenario;Livestock farm;Protein yield (kg N/ha);2010;986.0507631578951
Complementarity scenario;Territory;Protein yield (kg N/ha);2010;1034.24604882743
Complementarity scenario;AF1;Quantity of active ingredients applied /ha;2010;3.7893928571428597
Complementarity scenario;AF2;Quantity of active ingredients applied /ha;2010;3.872725
Complementarity scenario;AF3;Quantity of active ingredients applied /ha;2010;5.5364375
Complementarity scenario;AF4;Quantity of active ingredients applied /ha;2010;3.1460617951127796
Complementarity scenario;AF5;Quantity of active ingredients applied /ha;2010;9.21511771428571
Complementarity scenario;Arable farm;Quantity of active ingredients applied /ha;2010;5.111946973308269
Complementarity scenario;LF1;Quantity of active ingredients applied /ha;2010;2.15348
Complementarity scenario;LF2;Quantity of active ingredients applied /ha;2010;2.44351800173511
Complementarity scenario;Livestock farm;Quantity of active ingredients applied /ha;2010;2.2984990008675497
Complementarity scenario;Territory;Quantity of active ingredients applied /ha;2010;4.30810469546807
Complementarity scenario;AF1;Workload h/ha;2010;1.9365375641623899
Complementarity scenario;AF2;Workload h/ha;2010;5.72077922077922
Complementarity scenario;AF3;Workload h/ha;2010;2.8175640355462597
Complementarity scenario;AF4;Workload h/ha;2010;3.9333435724159105
Complementarity scenario;AF5;Workload h/ha;2010;2.65403979860945
Complementarity scenario;Arable farm;Workload h/ha;2010;3.41245283830265
Complementarity scenario;LF1;Workload h/ha;2010;5.748362956033679
Complementarity scenario;LF2;Workload h/ha;2010;3.69963969865706
Complementarity scenario;Livestock farm;Workload h/ha;2010;4.72400132734537
Complementarity scenario;Territory;Workload h/ha;2010;3.78718097802914
Synergetic scenario;AF1;Economic efficiency;2010;0.734915920592712
Synergetic scenario;AF2;Economic efficiency;2010;0.7325162602214029
Synergetic scenario;AF3;Economic efficiency;2010;0.856473768276272
Synergetic scenario;AF4;Economic efficiency;2010;0.769878366075722
Synergetic scenario;AF5;Economic efficiency;2010;0.748380589178423
Synergetic scenario;Arable farm;Economic efficiency;2010;0.7684329808689059
Synergetic scenario;LF1;Economic efficiency;2010;0.7034490170530601
Synergetic scenario;LF2;Economic efficiency;2010;0.6680486535706109
Synergetic scenario;Livestock farm;Economic efficiency;2010;0.6857488353118361
Synergetic scenario;Territory;Economic efficiency;2010;0.744808939281172
Synergetic scenario;AF1;Energy yield (MjKgDM/ha);2010;119.00858026666701
Synergetic scenario;AF2;Energy yield (MjKgDM/ha);2010;112.2406639
Synergetic scenario;AF3;Energy yield (MjKgDM/ha);2010;118.01238729999999
Synergetic scenario;AF4;Energy yield (MjKgDM/ha);2010;113.23662266378
Synergetic scenario;AF5;Energy yield (MjKgDM/ha);2010;109.381695410526
Synergetic scenario;Arable farm;Energy yield (MjKgDM/ha);2010;114.375989908195
Synergetic scenario;LF1;Energy yield (MjKgDM/ha);2010;234.238473388576
Synergetic scenario;LF2;Energy yield (MjKgDM/ha);2010;136.80036600992798
Synergetic scenario;Livestock farm;Energy yield (MjKgDM/ha);2010;185.519419699252
Synergetic scenario;Territory;Energy yield (MjKgDM/ha);2010;134.702684134211
Synergetic scenario;AF1;Gross margin(/ha);2010;823.7612989702491
Synergetic scenario;AF2;Gross margin(/ha);2010;810.800715807654
Synergetic scenario;AF3;Gross margin(/ha);2010;1506.58197052243
Synergetic scenario;AF4;Gross margin(/ha);2010;833.419670023439
Synergetic scenario;AF5;Gross margin(/ha);2010;814.69407463229
Synergetic scenario;Arable farm;Gross margin(/ha);2010;957.8515459912131
Synergetic scenario;LF1;Gross margin(/ha);2010;3112.6633653107697
Synergetic scenario;LF2;Gross margin(/ha);2010;3680.0895958477004
Synergetic scenario;Livestock farm;Gross margin(/ha);2010;3396.3764805792403
Synergetic scenario;Territory;Gross margin(/ha);2010;1654.5729558735
